6	,	14	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-1.02000e-04	,	0.00000000e+00	,	1
9	,	14	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	1.76000e-04	,	0.00000000e+00	,	1
11	,	14	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	3.10000e-04	,	0.00000000e+00	,	1
12	,	14	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	-9.77000e-04	,	0.00000000e+00	,	1
13	,	14	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	-4.84000e-04	,	0.00000000e+00	,	1
14	,	14	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	3.53000e-04	,	0.00000000e+00	,	1
1	,	15	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-1.44000e-04	,	0.00000000e+00	,	1
4	,	15	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-2.31000e-04	,	0.00000000e+00	,	1
5	,	15	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-1.55000e-04	,	0.00000000e+00	,	1
11	,	15	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	-4.01000e-04	,	0.00000000e+00	,	1
12	,	15	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	1.12000e-04	,	0.00000000e+00	,	1
13	,	15	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	1.33000e-04	,	0.00000000e+00	,	1
1	,	16	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	2.78100e-03	,	0.00000000e+00	,	1
2	,	16	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-9.23000e-04	,	0.00000000e+00	,	1
3	,	16	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	4.67500e-03	,	0.00000000e+00	,	1
4	,	16	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	1.50100e-03	,	0.00000000e+00	,	1
5	,	16	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-2.58000e-03	,	0.00000000e+00	,	1
6	,	16	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	4.23800e-03	,	0.00000000e+00	,	1
7	,	16	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-3.98100e-03	,	0.00000000e+00	,	1
8	,	16	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	1.89000e-04	,	0.00000000e+00	,	1
9	,	16	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-3.70400e-03	,	0.00000000e+00	,	1
10	,	16	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-2.08200e-03	,	0.00000000e+00	,	1
13	,	16	,	-1.00096e+01	,	-1.10880e+01	,	-6.48600e+00	,	1.34000e-04	,	0.00000000e+00	,	1
1	,	17	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-1.71300e-03	,	0.00000000e+00	,	1
2	,	17	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	5.24000e-04	,	0.00000000e+00	,	1
3	,	17	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-2.31300e-03	,	0.00000000e+00	,	1
4	,	17	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-1.34500e-03	,	0.00000000e+00	,	1
5	,	17	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	2.27400e-03	,	0.00000000e+00	,	1
6	,	17	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	3.98100e-03	,	0.00000000e+00	,	1
7	,	17	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	1.33160e-02	,	0.00000000e+00	,	1
8	,	17	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-3.15300e-03	,	0.00000000e+00	,	1
9	,	17	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	2.11490e-02	,	0.00000000e+00	,	1
10	,	17	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	7.32000e-03	,	0.00000000e+00	,	1
11	,	17	,	-1.00096e+01	,	-1.10880e+01	,	-6.48600e+00	,	-1.84000e-04	,	0.00000000e+00	,	1
12	,	17	,	-1.00096e+01	,	-1.10880e+01	,	-6.48600e+00	,	-1.04000e-04	,	0.00000000e+00	,	1
15	,	17	,	-1.00096e+01	,	-1.10880e+01	,	-6.48600e+00	,	-2.20000e-04	,	0.00000000e+00	,	1
16	,	17	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	-5.28000e-04	,	0.00000000e+00	,	1
1	,	18	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-2.18100e-03	,	0.00000000e+00	,	1
2	,	18	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	2.65000e-04	,	0.00000000e+00	,	1
3	,	18	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-1.96700e-03	,	0.00000000e+00	,	1
4	,	18	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-1.30500e-03	,	0.00000000e+00	,	1
